StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,interviewer,interview,interviewer_age,interviewer_gender,training,training_desc,planning_int,conducting_int,new_info_interviewer,training_qual,different_qual
2023-10-23 17:08:22,2023-10-23 17:20:19,IP Address,90.235.11.63,100,716,True,2023-10-23 17:20:19,R_1pnD2M6I6BfOzAe,,,,,55.6013,12.9964,anonymous,EN,13,1,21,Female,Yes,"Just a littelbit of training in a course called ""samtalsmetodik"" 15 hp on Gothenburg university. ",5,3,5,I made a timeline of the four different locations where either CCTV footage documented him or a witness had seen him. And then I tried to ask questions about what he did on all different places.,"I would have liked to ask follow-up questions immediately after he told new information. I also wanted to ask more about the evidence that CCTV footage had been taken at different places. I also wanted to say ""let me think for a second"" when I felt stressed and couldn't think of what to ask right away. I also happened to be judgmental and said ""interesting"" so I'll try not to do that again."
2023-10-23 18:20:10,2023-10-23 18:37:24,IP Address,90.235.11.63,100,1033,True,2023-10-23 18:37:24,R_dc0I2SYqXVmUfND,,,,,55.6013,12.9964,anonymous,EN,13,2,,,,,4,4,4,"I made a timeline of the different places things had disappeared from. Above I wrote some general questions I would ask about the information I did not know about. In the interview, as we learned, I also tried to ask many free recalls and focused questions after that. I also tried to mention that the CCTV camera had seen him on other places which he did not mention.","I would like to prepare more questions before and learn some good questions to ask, just to get important information. Maybe I also want to mention that It's really important that they are honest with what they are telling me about. I also would like to talk slower in the beginning and ask more questions about what time the suspect was at the different places. "
2023-10-24 10:09:32,2023-10-24 10:18:20,IP Address,94.254.62.51,100,527,True,2023-10-24 10:18:21,R_2feA6K2ssUIF2Vz,,,,,57.7065,11.967,anonymous,EN,12,1,26,Female,Yes,We received a short information about what to think about during an interview before the project.,6,6,3,I set my mind on making as open questions as possible and let the suspect lead the interview. During the interview i felt a little confused whether how much information i was suppose to give the suspect due the the suspects passive way and shortness off given information. I did try to ask again about the basement but she rejected being anywhere else than in the reception.,Not in this first interview but if I was to have another interview with the same suspect i would like to be more direct and tell her that we have reason to believe she had spent time in the building in more places than just the reception.
2023-10-24 11:58:48,2023-10-24 12:11:04,IP Address,94.254.62.51,100,735,True,2023-10-24 12:11:04,R_3qEFErY1TBNfs7n,,,,,57.7065,11.967,anonymous,EN,12,2,,,,,6,6,3,I started with broad questions and got one story from the suspect but when i narrowed it down and presented some of the evidence the suspects story changed. What i miss from the pre-training we endured is more guidelines in how much evidence we are supposed to tell about to a suspect and how you present it.,"This interview was hard to get the bigger picture due to digital problems at the other participant(suspect). "
2023-10-24 13:49:01,2023-10-24 14:05:13,IP Address,155.4.128.94,100,972,True,2023-10-24 14:05:14,R_9Ts0TXv95fbY8Qp,,,,,57.7065,11.967,anonymous,EN,14,1,27,Female,Yes,The short interview training at the GU which is a part of this study,5,5,5,"I prepared an outline of what I wanted to say and ask. I made a list of questions (chronological, general to more specific) that could confirm what we already knew about the event and the ones that could answer to what we did not know yet.

I've applied the proper beginning and ending of an interview, I started from general questions like ""What have you been doing on that day"" and continued to open questions. I gave the suspect time to recall on his own as much as he could before going to focus questions. I tried to order the events chronologically, including what the suspect did before and after his visit in the company. I listened carefully and I did not interrupt the suspect, I let them talk. I adapted my questions to what I heard from the suspect and I believe I did not ask any suggestive questions. ","I could find a room for more open and focused questions. I also felt like the shift from one topic to another was not the best, it maybe could be smoother. I should also keep more eye contact but because of the short preparation time I did nit have time to learn my questions and I'm not the sponatneous type. "
2023-10-24 14:07:32,2023-10-24 15:20:37,IP Address,94.191.137.123,100,4385,True,2023-10-24 15:20:38,R_1osZr4zze6OX04a,,,,,59.3333,18.05,anonymous,EN,15,1,37,Female,Yes,training as part of the study,5,2,6,"'-formulated introduction to open the interview and lead to boyle group as topic
-drew a funnel with 
Q1: open question: recalling the day 
Q2s: identify info to gather regarding timeline , suspects actions and available evidence.
- reason for visit? duration of visit? time of arrival
-  ...
","well, how about everything... except the planning.

I got totally thrown off by the very short, few words recall / response to the open question. 
I am myself personally very much oversharing, overexplaining... and I am used to people talking plenty to me. But I did not see coming how I would stumble over being given very short answer. I was not able to adapt and find a segway to my planned questions. I got stuck in trying to get the suspect to talk more freely. Somewhat waisted time (?) and on top of that I lost track of time.
However I believe learned at least that there were plenty of discrepancies, since the answers I got were not consistent with the evidence. But I never got around to address that properly. I was dancing around too much with open questions. Well, it got me information to further pursue, even information to assume inconsistencies. But I missed to adress this within the time limit. Again, I believe I stood in my own way, being a bit over-aware in this situation regarding being unaccusatory and open, usually I am pretty unapologetically direct.
 PS: the start were the suspect asked me admin-questions, eg if he could lie to me to convince me of his innocence was quite entertaining :) "
2023-10-24 15:23:16,2023-10-24 15:40:29,IP Address,155.4.128.94,100,1032,True,2023-10-24 15:40:29,R_2WNHKw2nXMtX2Lp,,,,,57.7065,11.967,anonymous,EN,14,2,,,,,5,5,A substantial amount," I prepared an outline of what I wanted to cover, the things I already know and the things I don't know yet. I prepared a list of questions  (chronologically, from general to specific) to confirm the information I have and to fill in the gaps. 


During the interview I let the suspect talk, I did not interrupt but I kept track of the information the suspect gave me and later I tried to adjust my questioning plan accordingly. I I started from free recall questions and then followed with opened and focused questions. I tried to keep questions in a chronological order according to the events  but I might have get lost and confused at some point. I tried to avoid suggestive questions but I think once I might have asked such a question. I opened and closed the interview in a way we were taught during the short training.",I'm not sure but I might have gotten lost in the chronological order of asking questions so I could improve that. I shouls also make sure not to ask any suggestive questions.
2023-10-25 16:07:25,2023-10-25 16:17:44,IP Address,94.254.62.51,100,619,True,2023-10-25 16:17:45,R_2WwZ8kJvObrktne,,,,,57.7065,11.967,anonymous,EN,12,3,,,,,6,6,4,I tried using open questions but i think the suspect felt very personal attacked which also is understandable because the situation is under serious pressure. I felt that i got compliance but not collaborating the way i would have wanted.,It's hard to take notes and not make the person feel pressured so I would like to train taking smaller and more effiiciant notes to make the suspect not feel like i'm judging and writing down everything they say.
2023-10-25 16:17:50,2023-10-25 16:22:20,IP Address,94.254.62.51,100,269,True,2023-10-25 16:22:20,R_26ajIcBHCuOmgK2,,,,,57.7065,11.967,anonymous,EN,12,4,,,,,6,6,4,"This time I used a more open and not accusing way of presenting why we are there and why the suspect was being interviewed. I felt that it made the suspect more open and willing to express his story even though it does not always match up by the evidence.  ","No "
2023-10-26 13:52:29,2023-10-26 14:05:04,IP Address,188.151.25.6,100,754,True,2023-10-26 14:05:05,R_28Sq4Y5bhYq9reh,,,,,57.7065,11.967,anonymous,EN,11,1,19,Male,No,,6,5,6,"While planning the interview, I focused on keeping the questions open, but relevant to the crime. I planned the introduction in a direct but non-accusatory way. I planned relevant follow-up questions to gather more informations about topics, without making the questions suggestive or closed. 

While conducting the interview, I opened the interview like I had planned, but when the interview did not take the route I had planned, I had to adapt. When the suspects statements did not have any clear connection to the information regarding the case, as well as them claiming they did not know about the company, I started asking more general questions to gather information about their daily activities and affliations. I closed the interview as we were taught in the training; informing about the interview coming to a close, asking if they would like to add anything, and thanking them for their time.","I should have prepared myself for the possibility that they would not share any information that would be directly connected to the case. My planned outline was focused on the case, but did not take into consideration that they could go in a completely different direction. 

While performing the interview, I might have asked a few suggestive or closed questions where I could have asked open ones instead, which would have been prefered. "
2023-10-26 15:12:31,2023-10-26 15:30:29,IP Address,188.151.25.6,100,1078,True,2023-10-26 15:30:30,R_2ZOYOT42qWceNks,,,,,57.7065,11.967,anonymous,EN,11,2,,,,,6,5,6,"Planning: Last interview did not give me much information connected to the case, so I considered mentioning to the suspect that they are a suspect because we had witnesses that had seen them at locations connected to the crimes scene. But, because the training emphasised on not applying pressure (which the mentioning of witnesses definetely would), I decided not to mention it. I kept the questions quite open. 

Performance: I followed my planned structure quite well, but I decided not to ask further questions about the suspects activity at Walter and Sons because I got a bit confused about its connection to the library mentioned by the suspect. As it was my first interview with the suspect in this investigation, I did not want to risk their cooperation this early by showing my inattention or contradicting them. ","I would like to have kept the interview more naturally structured, as I jumped between subjects quite unnaturally at times. I am also unsure about the ending, where the suspect stated that they did not know why they were a suspect, whether I should have informed them about it (which I think would be appropriate in a real interview) or just ended the interview like I did. Because of my limited knowledge and information, I did not want to risk their cooperation by telling them about the witnesses and footage, but I think that telling them something less pressuring would have been more appropriate than just leaving them.  "
2023-10-30 17:06:04,2023-10-30 17:10:30,IP Address,95.193.183.240,100,266,True,2023-10-30 17:10:31,R_1JFqgFlfgMJ6bsI,,,,,59.3333,18.05,anonymous,EN,13,3,,,,,4,4,5,"I tried to make a lot of open prompts, and sometimes afterwards some focused questions and closed questions. 
",I didn really have time time to prepare all question so I would like speed up my planning process to have time to write down all my questions. Next time I will try to remember to both inform about the consistency and the inconsistencies!
2023-10-30 18:38:59,2023-10-30 18:59:27,IP Address,95.193.183.240,100,1227,True,2023-10-30 18:59:27,R_24eg0dMvBnVa5SW,,,,,59.3333,18.05,anonymous,EN,13,4,,,,,6,5,3,"Just as with the other interviews, I made a line where I placed the various pieces of evidence in the order in which they were assumed to have occurred. Then I wrote questions for each of these pieces of evidence. So there were 4 different subjects for which I wrote questions for. For each subject, I applied the technique open - prompts - focused - closed. 
This interview was the only one I had time to prepare all the questions, as I had enough time to prepare. 
During the interview, I hardly looked at the questions, but writing them down helped me figure out what I needed to ask later. ","Instead of saying: you were in this room... I would like to say: If I understood you right You were in this room...

I forgot to reinforce when she actually told me things that matched the evidence that was available. It could have helped her to want to tell more. I also would have liked to ask more focused questions like ""Was there anyone else in the basement?""
I think I accidentally asked some leading questions, so I would have liked to take my time when formulating questions at the moment. So if I'm feeling stressed, I think it's better to say ""Let me think for a second"". Instead of accidentally asking a leading question.

"
2023-10-31 10:11:41,2023-10-31 10:21:55,IP Address,46.239.111.241,100,614,True,2023-10-31 10:21:56,R_3O0W4A9sEtJpdbH,,,,,57.7065,11.967,anonymous,EN,18,1,24,Female,Yes,"In a legal psych class, but what i felt i learned was that its super hard. I used cognitive interview once and maybe another one but i dont really remember.",5,4,3,"I used the opening and closing lines provided from the training as well as what to say when i had conflicting evidence. I focused on not saying suggestive things and not being accusatory.
When planning i focused on narrowing down on each touchpoint provided by the timeline i did as well as trying to find out if there were additional things left out.","I would like to ask more questions getting the suspect to elaborate on each of my main areas of questions. I feel i need to disregard my uncomfortableness of someone not being very forthcomming. I felt i was more uncomfortable then the suspect when they had to explain away discrepancies. maybe i also need to take more time, i felt i may have ended my questioning too early because it was hard and i did not know really how to continue. "
2023-10-31 11:30:55,2023-10-31 11:53:35,IP Address,46.239.111.241,100,1360,True,2023-10-31 11:53:36,R_3KoW1EsmqOhGx7q,,,,,57.7065,11.967,anonymous,EN,18,2,,,,,6,4,Nothing at all,"i feel i planned very well for the interview, better then my first interview. i focused on what i did not know and what i would like to knnow as well as what informartion i had which would be good to know. I also felt i focused the planning more on other things discussed in the first training session with more open questions first and then open ended questions so i would remember to use them this time. 
But then during the actual interview i felt it was very hard to apply it. I felt the suspect maybe not really had undestood the task or hadnt gotten the information i had. In my description it was said they had been picked up outside of the boyle group building and when i asked aout their visit at the building they sayd hey hadnt been there. I had also been told in the training that we were supposed to trust the evidence presented as correct but the suspect only repeatedly said that he could have been confused for someone else. i till tried to apply some of my planning but it was hard. I do think this suspect would have been hard to interview no matter what. 
I felt i did not get the opportunity to really do an investigative interview. Mostly because of how he answered but i felt we had some trouble communicating as well.


","I dont think i personally could really have done anything differently other than maybe ending it earlier for my own sake. this is because i felt increasingly uncomfortable. i felt my suspect was condescending towards me and laughing at me in a way. 
i also felt i got almost angry at him for the way he handled the interview but in my head i couldnt do anything as i was not supposed to put any pressure on him but i didnt know the middle ground between saying that he really did not make any sense and not being rude about it. maybe i could have found a better way to tell him he wasnt making sense at all.
I am sad because i feel like i did my best and then it was hard to be but in a situation where i felt i had no control at al, it made me feel powerless which was not pleasant. "
2023-10-31 13:45:31,2023-10-31 14:18:51,IP Address,155.4.128.94,100,2000,True,2023-10-31 14:18:52,R_2w1A2nkJvKuBIpo,,,,,57.7065,11.967,anonymous,EN,14,3,,,,,6,5,5,"I identified the information that I know and these ones that I do not know and I prepared questions accordingly, to check if what I already know fits to what the suspect will say and to fill in the gaps in my knowledge about the events of that day. I prepared questions in a chronological order, starting from free recall questions, through open questions to focused questions. I tried to avoid closed questions. I let the suspect talk as much as they wanted, I tried not to be judgemental or accusive. I also tried to get to know if there are any relations between the suspect and the victim, anything that could push thr suspect to criminal behaviour against the victim. When the suspect said something contrary to what the evidence showed, I tried to gently say that we have an evidence telling othervise and I asked for clarification. When the suspects ansvers were too vague I let go and moved on.","Next time I would like to be able to cross-question the suspect better. When he/she gives me vague answers I back off but I would like to know how to skilfully keep this interrogation going to get more information about a particular question instead of moving on to the next one, but without making it awkward or causing any tensions. "
2023-10-31 15:00:30,2023-10-31 15:04:56,IP Address,155.4.128.94,100,265,True,2023-10-31 15:04:57,R_3sAIBwzcFBLOkRy,,,,,57.7065,11.967,anonymous,EN,14,4,,,,,6,6,4,"I identified the information that I know and these ones that I do not know and I prepared questions accordingly, to check if what I already know fits to what the suspect will say and to fill in the gaps in my knowledge about the events of that day. I prepared questions in a chronological order, starting from free recall questions, through open questions to focused questions. I tried to avoid closed questions. I let the suspect talk as much as they wanted, I tried not to be judgemental or accusive. I also tried to get to know if the suspect has any IT skills that could have make it easier for her to commit the cybercrime. When the suspect said something contrary to what the evidence showed, I tried to gently say that we have an evidence telling othervise and I asked for clarification. When the suspects ansvers were too vague I let go and moved on.","I did not know how to behave when the suspect said ""show me the evidence and then I'll tell you if it was me"" etc so I just moved on to the next question and that could be a bit awkward or weird. For the next time I would like to know how to handle better such situations."
2023-10-31 16:59:47,2023-10-31 17:07:25,IP Address,83.191.122.22,100,457,True,2023-10-31 17:07:25,R_3hud68pM9WHR5Qo,,,,,59.3241,18.0517,anonymous,EN,19,1,30,Male,Yes,a brief training at department of psychology in gothenburg,2,2,3,"funneling, not being to accusive, giving suspect a chance to clarify","most of it, i was nervous and my mind was everywhere so did not manage to follow my plan.
"
2023-10-31 18:37:26,2023-10-31 18:41:57,IP Address,83.191.122.22,100,270,True,2023-10-31 18:41:57,R_2aK4ojmW10QosNg,,,,,59.3241,18.0517,anonymous,EN,19,2,,,,,3,3,3,"letting suspect speak freely. asking general questions. using supportive transition and moving on when they answer no.
",maybe follow timeline better and not asking about gang affiliation
2023-11-02 14:17:01,2023-11-02 14:26:10,IP Address,130.241.134.16,100,548,True,2023-11-02 14:26:10,R_De3Tp0gk8uTj4dP,,,,,57.7065,11.967,anonymous,EN,18,3,,,,,5,6,6,"I thought about keeping my questions open and in a funnel form, as well as following a chronological order of the events. I planned to ask questions like ""tell me more"" and wrote down things to say for my opening and ending. I also planned out the order in which i would reveal the information i knew. I feel I was able to follow my planning well during the interview. When additional information was told by the suspect, which i did not previously know, i tried to use the same type of questions as before.",I really liked how this interview went. I would maybe try mentioning the things that were actually stolen or tampered with but I do not know how without being leading in my questioning. I sometimes had to rephrase my questions as it is hard not to fall into an accusatory tone when you suspect you are being lied to so I guess i maybe would like to be even more open to the suspects story but it is hard when it goes against the evidence.
2023-11-02 12:41:46,2023-11-02 14:51:20,IP Address,130.241.30.116,100,7774,True,2023-11-02 14:51:20,R_XXvrr2dw85ffbXP,,,,,57.7065,11.967,anonymous,EN,17,1,28,Male,Yes,"I attended a 2hour lecture at the school of psychology, university of gothenburg, where i was taught on the basis of an investigative interview and what the processes, guide and expectations are when you interview a suspect",6,Extremely well,A substantial amount,"As a way to prepare for the interview, i made an outline arranging all the details i intended to expand on in a chronological order following the order of the reported case in the case file. i was careful to avoid suggestive questions and even when i knew the answers to some of the events, i still featured them in my questions and i think it helped with the interview. ","I did not ask some of the followup questions in the order that i should have asked them. Ideally, that would have led to even more new information if i was able to followup most questions immediately"
2023-11-02 15:38:45,2023-11-02 15:45:17,IP Address,130.241.30.116,100,391,True,2023-11-02 15:45:17,R_2v6OOzN2J5j6f20,,,,,57.7065,11.967,anonymous,EN,17,2,,,,,6,3,Nothing at all,"I planned the interview with relevant questions that were open from the most important things i wished to find out and guessed a few follow up questions too. Unfortunately, i did not imagine speaking to with a totally uncooperative suspect and so, i was practically unable to get any useful information","I am interested in learning other ways of interviewing suspects who cleary plan to be uncooperative and gain useful information without throwing accusations or being suggestive. If i know better, maybe i will handle a similair interview more productively"
2023-11-02 15:49:32,2023-11-02 15:57:42,IP Address,130.241.134.16,100,490,True,2023-11-02 15:57:43,R_3oHrxtxj1E2gnPG,,,,,57.7065,11.967,anonymous,EN,18,4,,,,,6,6,6,"I wrote down open questions and tried to use funnel structure. I planned outthe order in which to talk about things that i had information about. I made a timeline of the events so it was easier to see what i did not know. Through this it became evident that the suspect, if guilty, probably would had to have gone some place else after the library as they would have moved the murder weapon before being brought in for questioning. When doing the interview i felt i could follow my plan and still be very flexible based on what information i was told. I feel i ""winged it"" off of my plan and it worked okay. ","I cant really think of anything i would have liked to do differently in this situation, most things are related to being able to ask more questions that a ""real suspect"" would know, like about the other people around and more details about the surroundings. I did notice i had to catch myself from phrasing my questions accusatorily but that was mostly when the suspect had said something themselves that did sound odd. "
2023-11-02 17:55:37,2023-11-02 18:07:07,IP Address,188.151.25.6,100,690,True,2023-11-02 18:07:08,R_1kLZMhw1ZqJfo27,,,,,57.7065,11.967,anonymous,EN,11,3,,,,,5,Extremely well,A substantial amount,"During the planning, I prepared some questions related to the evidence, with which I could compare to the answers I got, and then confirm or question it based upon the evidence. I also made a back-up plan of questions if they were to deny everything that matched the evidence. 

During the interview, I got a little suprised when they started expressing how they felt very attacked by this interview and the accusations, because this lead the interview completely off track. I had to improvise a bit based upon what objectives we had learned about during the training, so what I did was trying to let them calm down a bit to loosen the tension that had built up. I did it by listening and not trying to get them to answer further questions about their whereabouts and doings.","I should have prepared myself that this is a possible reaction in an interview, so that I would not have been taken aback as much as I did. "
2023-11-02 19:17:50,2023-11-02 19:30:20,IP Address,188.151.25.6,100,750,True,2023-11-02 19:30:21,R_3Du3FwWn0LH3SBF,,,,,57.7065,11.967,anonymous,EN,11,4,,,,,6,6,3,"During the planning, I applied the training by planning both open questions, as well as some more specific targeting the areas related to the crime. I also planned a few questions that could give general information that could render itself useful during the investigation, e.g what they work with, and if they know anyone at the company where the crime happened.

During the interview, I applied the training by trying the SOS technique, but when they did not provide any more information after two attempts, I gave up so that I could maintain their cooperation for other questions. ","I feel like I could have planned better for the option that they would not give information related to the crime, such as a few more questions that could at least give us something to work with."
2023-11-03 16:02:50,2023-11-03 16:13:45,IP Address,188.126.64.186,100,655,True,2023-11-03 16:13:46,R_1f30tmNcWAmWmfF,,,,,57.7065,11.967,anonymous,EN,16,1,33,Male,No,,6,4,3,"I tried to make a detailed timeline from the known facts. I also tried to understand what could be the crucial missing parts and what information would be needed to fill them up. 

I tried to ask questions open-ended questions to fill out the missing parts. It was a bit unexpected that the suspect did not give statements that were according to the recorded timeline (ground truth). Then, I had to inform the suspect that there is evidence of them doing a certain act at a certain place. However, it was interesting to see that the suspect changed their statements after I mentioned the evidence. I am not really sure if this was according to the training I received  previously.","I felt a bit socially awkward facing a suspect that was not telling the truth. It made me feel a bit nervous. I should have been more mentally prepared to know that the ""suspect"" was going to be difficult and not tell the ""truth"" in the interview."
2023-11-03 17:49:24,2023-11-03 17:57:01,IP Address,188.126.64.186,100,456,True,2023-11-03 17:57:01,R_Zy33BJszHrKtYUF,,,,,57.7065,11.967,anonymous,EN,16,2,,,,,6,6,5,"I tried to make a detailed timeline from the known facts. I also tried to understand what could be the crucial missing parts and what information would be needed to fill them up. 

I tried to ask questions open-ended questions to fill out the missing parts. This time, I was expecting the interviewee to be ""difficult"". Therefore, I tried to work with what he gave me, and I tried to form questions to understand what he was willing to explain. For example, when he gave me some irrelevant information regarding a smiling nurse passing by quickly on the 4th floor, I tried to ask questions regarding this nurse. I felt this made him more open and he put his ""guards"" down.","In retrospect, I would have have formed my questions slightly differently. "
2023-11-06 15:01:27,2023-11-06 15:23:35,IP Address,213.89.186.236,100,1327,True,2023-11-06 15:23:35,R_1q7ZMzB5UOpISJP,,,,,57.7401,12.1037,anonymous,EN,21,1,28,Female,Yes,"Counducting interview training with emphasis on memory processing and social psycholocy phenomenon such as heuristics, reactance, non-suggestive questioning and focus on keeping cooparation / avoiding compliance. Also focus on reflexive listening. 1.5 hour of training in total. ",6,4,5,"I focused on laying out first the incidents, then the evidence and sketch out all the information given to me by the case-studie (names, floornumbers etc.). When so, time had passed and I got little to no time with preparing questions towards the suspects. Earlier training focused on open questions, with minimal suggestive new information. In reality it was tricky to balance my focus between applying interview-technique and at the same time learn the case. ","Keeping more cool, less nervous and avoid staking. Also try to formulate more short and concise question. Less talkning overall. I would like to have more time planning the questions, preparatory to the interview. 10 minutes is not enough time. "
2023-11-06 16:09:45,2023-11-06 16:26:45,IP Address,213.89.186.236,100,1019,True,2023-11-06 16:26:45,R_30cvk3r7411qioR,,,,,57.7401,12.1037,anonymous,EN,21,2,,,,,5,6,Nothing at all,"I learned from the first interview to be more short and concise in questions, while still focus on beeing reflexive in listening so I could gathering more information without adding anything new. So I spent my preparing time of 15 minutes thinking about and formulate various open questions. Also, I prepared a start/opening sequence, a closing sequence and managed to somewhat apply those parts.

Now that I knew more about the roleplay-act, I could let go of some stress relating to confusion. ","I really felt the urge to let this one person ""go"", since there was not much more he could add to his story. In the moment I thought there was nothing more to ask about his stay, after explaining the 20 minutes spent in a meeting room on 2nd floor, and visiting some room for coffe higher up the building. 

I could have asked more about the meeting-room in specific; layout, funiture and devices. Perhaps he would have given more details about this if given the oppurtunity to do so. 
"
2023-11-07 16:53:58,2023-11-07 17:00:32,IP Address,130.241.30.116,100,394,True,2023-11-07 17:00:33,R_3fAJa8N4OZgfi4I,,,,,57.7065,11.967,anonymous,EN,17,3,,,,,Extremely well,Extremely well,2,I developed questions based on the evidence i already had about the case and tried to ask some open questions to enable a free recall and the a few focused questions. I also had considered possible inconsistent response from the suspect so i added a reminder of the existing evidence and the need to have them make a second attempt at the same questions,"i cannot think of anything i could have done differently regarding the interview "
2023-11-07 17:45:50,2023-11-07 17:52:36,IP Address,130.241.30.116,100,405,True,2023-11-07 17:52:36,R_3R2ZyBeXNMIpCpA,,,,,57.7065,11.967,anonymous,EN,17,4,,,,,Extremely well,Extremely well,Nothing at all,"I prepared an outline with open question to allow for a free recall and general comments from the suspect that could lead the interview to a narror end. I developed some focused questions and follow ups  and i started the interview exactly as planned with hopes of improvising if there was a need. ","I actually believe i followed the process of the interview as i should and there is probably nothing i could have done differently. "
2023-11-08 11:55:35,2023-11-08 12:07:50,IP Address,94.191.153.156,100,734,True,2023-11-08 12:07:51,R_2uOnE8aaxdmlKMI,,,,,59.3247,18.056,anonymous,EN,15,2,,,,,5,4,4,"Focused on having a separate line of questioning for each evidence item (cctv, witness)
Free recall and then more direct questions, regarding each item
Collect talking points from free recall and merge them later with the direct questions (possible  tension relieve) 
","General reflection: I was more aware of the timer this time. Though my last question was unfortunately cut off still. 
I realized that this suspect was more talkative and spoke freely - this made it easier for me- also to formulate/ select my next question. 
I was able to address all 4 evidence items and even find inconsistencies, I gave several opportunities to change the story. Though suspect stuck to his version. Slight nervousness arouse, but no tension really i think. That felt like a success. Since we could keep talking. Though the question is really if anything usefull was said after the inconcitencies were identified.
Would like to change: I noticed clearly that I have no idea what to do, when the evidence (cctv) is questioned... I have in this setting no opportunity to show it. And it did not feel productive to just insist on that I have seen it and that it is clearly the suspect. So it turns into a dead end.
"
2023-11-08 13:06:26,2023-11-08 13:18:11,IP Address,178.174.252.34,100,704,True,2023-11-08 13:18:11,R_3Mg3g8X6tZ48gYq,,,,,57.1063,12.2417,anonymous,EN,15,3,,,,,6,3,2,"Same as before. But I think my preparations lacks some details, because i easily get stuck before asking a follow up question. Lack of routine maybe? 
Plan: Free recall, note down all evidence items and go through each one separately after free recall when asking a mix between open and more detailed questions.
Adress possible new info given in free recall.","She was so talkative that i had no other choice then to interrupt her. She liked going of on tangents too,  which could be a strategy or just personality trade.
No hard feelings about being interrupted though I guess. Open communication all the time.
But even though the evidence seemed more convincing on paper this time, there was no clear inconsistencies, there was more i don't remember then denial in her answers.
I learned she was a new empolyee of about 1 week, and needed money, therefore the job. Which can be indicative for both innocence or involvement. :)
She did not seem to know what the incindence was or what I was looking for information about. So i am questioning now how much information I need to give about ""the incident"" , maybe to steer the conversation more."
2023-11-08 13:57:34,2023-11-08 14:20:03,IP Address,94.191.153.156,100,1349,True,2023-11-08 14:20:04,R_WeMeTJBDdnZtPNf,,,,,59.3247,18.056,anonymous,EN,15,4,,,,,5,2,2,"Same prepp as before. Clearing up evidence items for me and timeline. start with open recall and try to adress each item separatelty later. ","She was a very realistic counterpart I think. And also she was very evasive in her answers and did not commit to anything more that being in the building; getting lost and being basically everywhere and nowhere is hard to argue against. Also CCTV looses relevance. Presented with CCTV only the fridge interaction could be confirmed. 
I did not find a good way to figure out any relation to either Lepus och Timothy L. maybe there is none, or maybe i did not find the right question to ask.
I have a few conclusions:
- its difficult!! interviewing a total stranger about a handful of information about an unknown place is very difficult.
- collecting information, when you dont really know what exactly, is also difficult.
- Also I am way to polite I think? I lost my edge - above situation makes me apparently very un-confrontative and careful. First I thought i was overthinking the raining tips, now i thinks its just being ""unprepared""/not used to/ outside comfort zone with the situation.
- the lack of details and depth of information makes asking follow up questions diffcult, at least as i experienced it, since there is nothing more to say than ""there is cctv"". It feels shallow.
- Having no preconceived assumption makes leading the interview difficult. Having an assumption (on paper) and having that met by a stranger is confusing. :) 
- I wish at least the relation of the suspect to the Inc. in question would have been known. Or other background information to have kind of a place to put them in ... you know, I guess I want to have a start assumption to get confused by later:) 
- more info on timeline, cctv timestamps maybe and day of the week, could have made a little difference and an opportunity to ask more detailed maybe. (less shallow)

"
2023-11-09 14:18:37,2023-11-09 14:30:12,IP Address,85.194.39.94,100,694,True,2023-11-09 14:30:12,R_AugwNmHBjAi1deh,,,,,57.7065,11.967,anonymous,EN,20,1,24,Non-binary / Third gender,Yes,The training received on Saturday for this study.,5,3,2,I applied the training by planing out the start and the end and by trying to start with open questions and get more specific on the details.,I would have liked to conceal more that I am aware that the suspect might be lying since cctv evidence was denied.
2023-11-09 16:17:11,2023-11-09 16:21:15,IP Address,85.194.39.94,100,243,True,2023-11-09 16:21:15,R_1OIXZNxt9msSOos,,,,,57.7065,11.967,anonymous,EN,20,2,,,,,5,3,4,"I used it again for the beginning and the end and the general questions like ""Tell me about your day"", etc.
However, I think I got lost in the interview and did not apply my training throughout the whole interview. Especially, regarding follow-up questions and the do not's","I think I ended up giving more information than I should have.
At one time I had the feeling that I asked something close to a suggestive question. So, I would most definitely try to avoid that."
2023-11-09 17:32:42,2023-11-09 17:35:41,IP Address,83.191.121.177,100,178,True,2023-11-09 17:35:41,R_2asqXHsUjUq2dSQ,,,,,59.3247,18.056,anonymous,EN,19,3,,,,,3,2,Nothing at all,"Funnel down, start general","Push harder, torture if needed"
2023-11-09 18:09:00,2023-11-09 18:13:14,IP Address,83.191.121.177,100,253,True,2023-11-09 18:13:14,R_3O6ecSkr064bw7Y,,,,,59.3247,18.056,anonymous,EN,19,4,,,,,3,2,3,Starting general and letting the suspect do most of the talking,"Most of it, i get nervous and cant folow my plan"
